ticks;timestamp ms;expected ts ms;lag ms;actual delta ms;expected delta ms;delta diff ms;measure;message
81024;144145.253;142246.730;1898.523;169.237;168.539;0.698;72;"-"
81120;144314.483;142415.269;1899.214;169.230;168.539;0.691;72;"-"
81216;144483.664;142583.808;1899.856;169.182;168.539;0.643;72;"-"
81216;144483.743;142583.808;1899.935;0.079;0.000;0.079;72;"JavaWrapperMessage(ticks=81216, isNote=true, isMeta=false)"
81216;144483.966;142583.808;1900.158;0.223;0.000;0.223;72;"JavaWrapperMessage(ticks=81216, isNote=true, isMeta=false)"
81216;144483.997;142583.808;1900.189;0.030;0.000;0.030;72;"JavaWrapperMessage(ticks=81216, isNote=true, isMeta=false)"
81216;144484.149;142583.808;1900.341;0.152;0.000;0.152;72;"JavaWrapperMessage(ticks=81216, isNote=true, isMeta=false)"
81216;144484.177;142583.808;1900.369;0.028;0.000;0.028;72;"JavaWrapperMessage(ticks=81216, isNote=true, isMeta=false)"
81216;144484.330;142583.808;1900.522;0.153;0.000;0.153;72;"JavaWrapperMessage(ticks=81216, isNote=true, isMeta=false)"
81312;144653.493;142752.347;1901.146;169.163;168.539;0.624;72;"-"
81408;144822.671;142920.886;1901.785;169.178;168.539;0.639;72;"-"
81408;144822.870;142920.886;1901.984;0.199;0.000;0.199;72;"JavaWrapperMessage(ticks=81408, isNote=true, isMeta=false)"
81408;144823.163;142920.886;1902.277;0.293;0.000;0.293;72;"JavaWrapperMessage(ticks=81408, isNote=true, isMeta=false)"
81504;144992.335;143089.425;1902.910;169.172;168.539;0.633;72;"-"
81504;144992.416;143089.425;1902.991;0.081;0.000;0.081;72;"JavaWrapperMessage(ticks=81504, isNote=true, isMeta=false)"
81504;144992.692;143089.425;1903.267;0.277;0.000;0.277;72;"JavaWrapperMessage(ticks=81504, isNote=true, isMeta=false)"
81504;144992.726;143089.425;1903.301;0.034;0.000;0.034;72;"JavaWrapperMessage(ticks=81504, isNote=true, isMeta=false)"
81504;144993.080;143089.425;1903.655;0.354;0.000;0.354;72;"JavaWrapperMessage(ticks=81504, isNote=true, isMeta=false)"
81504;144993.238;143089.425;1903.813;0.158;0.000;0.158;72;"JavaWrapperMessage(ticks=81504, isNote=true, isMeta=false)"
81504;144993.268;143089.425;1903.843;0.029;0.000;0.029;72;"JavaWrapperMessage(ticks=81504, isNote=true, isMeta=false)"
81600;145162.640;143257.964;1904.676;169.372;168.539;0.833;72;"-"
81696;145331.807;143426.503;1905.304;169.168;168.539;0.629;72;"-"
81696;145331.887;143426.503;1905.384;0.080;0.000;0.080;72;"JavaWrapperMessage(ticks=81696, isNote=true, isMeta=false)"
81696;145332.189;143426.503;1905.686;0.302;0.000;0.302;72;"JavaWrapperMessage(ticks=81696, isNote=true, isMeta=false)"
81792;145501.439;143595.042;1906.397;169.250;168.539;0.711;73;"-"
81792;145501.543;143595.042;1906.501;0.103;0.000;0.103;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145501.620;143595.042;1906.578;0.077;0.000;0.077;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145501.643;143595.042;1906.601;0.024;0.000;0.024;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145501.944;143595.042;1906.902;0.301;0.000;0.301;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145502.165;143595.042;1907.123;0.221;0.000;0.221;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145502.311;143595.042;1907.269;0.146;0.000;0.146;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145502.343;143595.042;1907.301;0.032;0.000;0.032;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145502.586;143595.042;1907.544;0.242;0.000;0.242;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145502.619;143595.042;1907.577;0.034;0.000;0.034;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145502.862;143595.042;1907.820;0.242;0.000;0.242;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145502.893;143595.042;1907.851;0.031;0.000;0.031;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81792;145503.235;143595.042;1908.193;0.342;0.000;0.342;73;"JavaWrapperMessage(ticks=81792, isNote=true, isMeta=false)"
81888;145672.412;143763.581;1908.831;169.177;168.539;0.638;73;"-"
81984;145841.612;143932.120;1909.492;169.200;168.539;0.661;73;"-"
82080;146010.873;144100.659;1910.214;169.261;168.539;0.722;73;"-"
82080;146010.948;144100.659;1910.289;0.075;0.000;0.075;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82080;146011.254;144100.659;1910.595;0.306;0.000;0.306;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82080;146011.285;144100.659;1910.626;0.032;0.000;0.032;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82080;146011.564;144100.659;1910.905;0.278;0.000;0.278;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82080;146011.614;144100.659;1910.955;0.050;0.000;0.050;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82080;146011.862;144100.659;1911.203;0.248;0.000;0.248;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82080;146012.001;144100.659;1911.342;0.139;0.000;0.139;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82080;146012.026;144100.659;1911.367;0.025;0.000;0.025;73;"JavaWrapperMessage(ticks=82080, isNote=true, isMeta=false)"
82176;146181.268;144269.198;1912.070;169.242;168.539;0.703;73;"-"
82176;146181.359;144269.198;1912.161;0.091;0.000;0.091;73;"JavaWrapperMessage(ticks=82176, isNote=true, isMeta=false)"
82176;146181.569;144269.198;1912.371;0.210;0.000;0.210;73;"JavaWrapperMessage(ticks=82176, isNote=true, isMeta=false)"
82272;146350.728;144437.737;1912.991;169.159;168.539;0.620;73;"-"
82272;146350.809;144437.737;1913.072;0.081;0.000;0.081;73;"JavaWrapperMessage(ticks=82272, isNote=true, isMeta=false)"
82272;146351.028;144437.737;1913.291;0.219;0.000;0.219;73;"JavaWrapperMessage(ticks=82272, isNote=true, isMeta=false)"
82368;146520.193;144606.276;1913.917;169.166;168.539;0.627;73;"-"
82368;146520.267;144606.276;1913.991;0.074;0.000;0.074;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146520.311;144606.276;1914.035;0.044;0.000;0.044;73;"JavaWrapperMessage(ticks=82368, isNote=false, isMeta=false)"
82368;146520.512;144606.276;1914.236;0.201;0.000;0.201;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146520.538;144606.276;1914.262;0.026;0.000;0.026;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146520.556;144606.276;1914.280;0.018;0.000;0.018;73;"JavaWrapperMessage(ticks=82368, isNote=false, isMeta=false)"
82368;146520.711;144606.276;1914.435;0.155;0.000;0.155;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146520.739;144606.276;1914.463;0.028;0.000;0.028;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146521.067;144606.276;1914.791;0.329;0.000;0.329;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146521.109;144606.276;1914.833;0.041;0.000;0.041;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146521.437;144606.276;1915.161;0.328;0.000;0.328;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146521.477;144606.276;1915.201;0.040;0.000;0.040;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146521.746;144606.276;1915.470;0.269;0.000;0.269;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146521.787;144606.276;1915.511;0.041;0.000;0.041;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146522.202;144606.276;1915.926;0.415;0.000;0.415;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146522.241;144606.276;1915.965;0.039;0.000;0.039;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82368;146522.575;144606.276;1916.299;0.334;0.000;0.334;73;"JavaWrapperMessage(ticks=82368, isNote=true, isMeta=false)"
82370;146527.177;144609.787;1917.390;4.602;3.511;1.091;73;"JavaWrapperMessage(ticks=82370, isNote=false, isMeta=false)"
82370;146527.231;144609.787;1917.444;0.054;0.000;0.054;73;"JavaWrapperMessage(ticks=82370, isNote=false, isMeta=false)"
82372;146531.516;144613.298;1918.218;4.285;3.511;0.774;73;"JavaWrapperMessage(ticks=82372, isNote=false, isMeta=false)"
82372;146531.576;144613.298;1918.278;0.060;0.000;0.060;73;"JavaWrapperMessage(ticks=82372, isNote=false, isMeta=false)"
82374;146535.902;144616.809;1919.093;4.326;3.511;0.815;73;"JavaWrapperMessage(ticks=82374, isNote=false, isMeta=false)"
82374;146535.949;144616.809;1919.140;0.047;0.000;0.047;73;"JavaWrapperMessage(ticks=82374, isNote=false, isMeta=false)"
82376;146540.425;144620.320;1920.105;4.476;3.511;0.965;73;"JavaWrapperMessage(ticks=82376, isNote=false, isMeta=false)"
82376;146540.498;144620.320;1920.178;0.073;0.000;0.073;73;"JavaWrapperMessage(ticks=82376, isNote=false, isMeta=false)"
82378;146544.927;144623.831;1921.096;4.428;3.511;0.917;73;"JavaWrapperMessage(ticks=82378, isNote=false, isMeta=false)"
82378;146544.991;144623.831;1921.160;0.065;0.000;0.065;73;"JavaWrapperMessage(ticks=82378, isNote=false, isMeta=false)"
82380;146549.239;144627.342;1921.897;4.247;3.511;0.736;73;"JavaWrapperMessage(ticks=82380, isNote=false, isMeta=false)"
82380;146549.281;144627.342;1921.939;0.042;0.000;0.042;73;"JavaWrapperMessage(ticks=82380, isNote=false, isMeta=false)"
82382;146553.726;144630.853;1922.873;4.444;3.511;0.933;73;"JavaWrapperMessage(ticks=82382, isNote=false, isMeta=false)"
82382;146554.199;144630.853;1923.346;0.474;0.000;0.474;73;"JavaWrapperMessage(ticks=82382, isNote=false, isMeta=false)"
82384;146558.434;144634.364;1924.070;4.234;3.511;0.723;73;"JavaWrapperMessage(ticks=82384, isNote=false, isMeta=false)"
82384;146558.484;144634.364;1924.120;0.050;0.000;0.050;73;"JavaWrapperMessage(ticks=82384, isNote=false, isMeta=false)"
82386;146562.812;144637.875;1924.937;4.328;3.511;0.817;73;"JavaWrapperMessage(ticks=82386, isNote=false, isMeta=false)"
82386;146562.900;144637.875;1925.025;0.088;0.000;0.088;73;"JavaWrapperMessage(ticks=82386, isNote=false, isMeta=false)"
82388;146567.130;144641.386;1925.744;4.230;3.511;0.719;73;"JavaWrapperMessage(ticks=82388, isNote=false, isMeta=false)"
82388;146567.198;144641.386;1925.812;0.068;0.000;0.068;73;"JavaWrapperMessage(ticks=82388, isNote=false, isMeta=false)"
82390;146571.654;144644.897;1926.757;4.456;3.511;0.945;73;"JavaWrapperMessage(ticks=82390, isNote=false, isMeta=false)"
82390;146571.757;144644.897;1926.860;0.103;0.000;0.103;73;"JavaWrapperMessage(ticks=82390, isNote=false, isMeta=false)"
82391;146574.066;144646.653;1927.413;2.310;1.756;0.554;73;"JavaWrapperMessage(ticks=82391, isNote=false, isMeta=false)"
82391;146574.255;144646.653;1927.602;0.189;0.000;0.189;73;"JavaWrapperMessage(ticks=82391, isNote=false, isMeta=false)"
82464;146702.529;144774.813;1927.716;128.274;128.160;0.114;73;"-"
82464;146702.649;144774.813;1927.836;0.120;0.000;0.120;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82464;146702.892;144774.813;1928.079;0.243;0.000;0.243;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82464;146702.934;144774.813;1928.121;0.042;0.000;0.042;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82464;146703.094;144774.813;1928.281;0.160;0.000;0.160;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82464;146703.135;144774.813;1928.322;0.041;0.000;0.041;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82464;146703.288;144774.813;1928.475;0.153;0.000;0.153;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82464;146703.325;144774.813;1928.512;0.037;0.000;0.037;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82464;146703.419;144774.813;1928.606;0.094;0.000;0.094;73;"JavaWrapperMessage(ticks=82464, isNote=true, isMeta=false)"
82560;146872.653;144943.352;1929.301;169.234;168.539;0.695;73;"-"
82560;146872.870;144943.352;1929.518;0.218;0.000;0.218;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82560;146873.158;144943.352;1929.806;0.288;0.000;0.288;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82560;146873.217;144943.352;1929.865;0.059;0.000;0.059;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82560;146873.394;144943.352;1930.042;0.177;0.000;0.177;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82560;146873.445;144943.352;1930.093;0.051;0.000;0.051;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82560;146873.646;144943.352;1930.294;0.202;0.000;0.202;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82560;146873.694;144943.352;1930.342;0.048;0.000;0.048;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82560;146873.837;144943.352;1930.485;0.143;0.000;0.143;73;"JavaWrapperMessage(ticks=82560, isNote=true, isMeta=false)"
82656;147043.018;145111.891;1931.127;169.181;168.539;0.642;73;"-"
82656;147043.121;145111.891;1931.230;0.104;0.000;0.104;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147043.379;145111.891;1931.488;0.258;0.000;0.258;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147043.614;145111.891;1931.723;0.235;0.000;0.235;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147043.789;145111.891;1931.898;0.175;0.000;0.175;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147043.831;145111.891;1931.940;0.043;0.000;0.043;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147043.999;145111.891;1932.108;0.167;0.000;0.167;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.179;145111.891;1932.288;0.180;0.000;0.180;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.219;145111.891;1932.328;0.040;0.000;0.040;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.387;145111.891;1932.496;0.168;0.000;0.168;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.426;145111.891;1932.535;0.039;0.000;0.039;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.539;145111.891;1932.648;0.113;0.000;0.113;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.579;145111.891;1932.688;0.040;0.000;0.040;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.744;145111.891;1932.853;0.165;0.000;0.165;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82656;147044.780;145111.891;1932.889;0.036;0.000;0.036;73;"JavaWrapperMessage(ticks=82656, isNote=true, isMeta=false)"
82752;147213.948;145280.430;1933.518;169.168;168.539;0.629;73;"-"
82752;147214.057;145280.430;1933.627;0.109;0.000;0.109;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147214.387;145280.430;1933.957;0.330;0.000;0.330;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147214.434;145280.430;1934.004;0.047;0.000;0.047;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147214.607;145280.430;1934.177;0.172;0.000;0.172;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147214.646;145280.430;1934.216;0.040;0.000;0.040;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147214.810;145280.430;1934.380;0.164;0.000;0.164;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147214.853;145280.430;1934.423;0.043;0.000;0.043;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147215.022;145280.430;1934.592;0.168;0.000;0.168;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147215.060;145280.430;1934.630;0.039;0.000;0.039;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147215.169;145280.430;1934.739;0.109;0.000;0.109;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147215.206;145280.430;1934.776;0.037;0.000;0.037;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82752;147215.358;145280.430;1934.928;0.152;0.000;0.152;73;"JavaWrapperMessage(ticks=82752, isNote=true, isMeta=false)"
82848;147384.529;145448.969;1935.560;169.171;168.539;0.632;73;"-"
82848;147384.624;145448.969;1935.655;0.095;0.000;0.095;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147384.877;145448.969;1935.908;0.252;0.000;0.252;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147384.916;145448.969;1935.947;0.039;0.000;0.039;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.100;145448.969;1936.131;0.184;0.000;0.184;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.141;145448.969;1936.172;0.041;0.000;0.041;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.307;145448.969;1936.338;0.165;0.000;0.165;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.346;145448.969;1936.377;0.039;0.000;0.039;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.521;145448.969;1936.552;0.175;0.000;0.175;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.563;145448.969;1936.594;0.041;0.000;0.041;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.728;145448.969;1936.759;0.165;0.000;0.165;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.768;145448.969;1936.799;0.040;0.000;0.040;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.878;145448.969;1936.909;0.110;0.000;0.110;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147385.917;145448.969;1936.948;0.040;0.000;0.040;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82848;147386.197;145448.969;1937.228;0.279;0.000;0.279;73;"JavaWrapperMessage(ticks=82848, isNote=true, isMeta=false)"
82944;147555.336;145617.508;1937.828;169.139;168.539;0.600;74;"-"
82944;147555.429;145617.508;1937.921;0.094;0.000;0.094;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147555.671;145617.508;1938.163;0.242;0.000;0.242;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147555.718;145617.508;1938.210;0.046;0.000;0.046;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147555.886;145617.508;1938.378;0.169;0.000;0.169;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147555.927;145617.508;1938.419;0.041;0.000;0.041;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.093;145617.508;1938.585;0.166;0.000;0.166;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.134;145617.508;1938.626;0.041;0.000;0.041;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.303;145617.508;1938.795;0.169;0.000;0.169;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.344;145617.508;1938.836;0.041;0.000;0.041;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.379;145617.508;1938.871;0.034;0.000;0.034;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.411;145617.508;1938.903;0.032;0.000;0.032;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.573;145617.508;1939.065;0.162;0.000;0.162;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.761;145617.508;1939.253;0.189;0.000;0.189;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147556.969;145617.508;1939.461;0.207;0.000;0.207;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147557.167;145617.508;1939.659;0.199;0.000;0.199;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147557.341;145617.508;1939.833;0.174;0.000;0.174;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147557.381;145617.508;1939.873;0.040;0.000;0.040;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147557.491;145617.508;1939.983;0.110;0.000;0.110;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147557.657;145617.508;1940.149;0.166;0.000;0.166;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147557.697;145617.508;1940.189;0.040;0.000;0.040;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
82944;147557.851;145617.508;1940.343;0.154;0.000;0.154;74;"JavaWrapperMessage(ticks=82944, isNote=true, isMeta=false)"
83040;147727.018;145786.047;1940.971;169.167;168.539;0.628;74;"-"
83136;147896.277;145954.586;1941.691;169.260;168.539;0.721;74;"-"
83232;148065.441;146123.125;1942.316;169.163;168.539;0.624;74;"-"
83232;148065.531;146123.125;1942.406;0.090;0.000;0.090;74;"JavaWrapperMessage(ticks=83232, isNote=true, isMeta=false)"
83232;148065.568;146123.125;1942.443;0.037;0.000;0.037;74;"JavaWrapperMessage(ticks=83232, isNote=true, isMeta=false)"
83328;148234.726;146291.664;1943.062;169.158;168.539;0.619;74;"-"
83424;148403.941;146460.203;1943.738;169.215;168.539;0.676;74;"-"
83520;148573.152;146628.742;1944.410;169.210;168.539;0.671;74;"-"
83616;148742.357;146797.281;1945.076;169.205;168.539;0.666;74;"-"
83712;148911.536;146965.820;1945.716;169.179;168.539;0.640;74;"-"
83712;148911.623;146965.820;1945.803;0.088;0.000;0.088;74;"JavaWrapperMessage(ticks=83712, isNote=true, isMeta=false)"
83712;148911.925;146965.820;1946.105;0.302;0.000;0.302;74;"JavaWrapperMessage(ticks=83712, isNote=true, isMeta=false)"
83808;149081.158;147134.359;1946.799;169.233;168.539;0.694;74;"-"
83808;149081.254;147134.359;1946.895;0.096;0.000;0.096;74;"JavaWrapperMessage(ticks=83808, isNote=true, isMeta=false)"
83904;149250.389;147302.898;1947.491;169.135;168.539;0.596;74;"-"
84000;149419.606;147471.437;1948.169;169.217;168.539;0.678;74;"-"
84000;149419.823;147471.437;1948.386;0.217;0.000;0.217;74;"JavaWrapperMessage(ticks=84000, isNote=true, isMeta=false)"
84096;149589.098;147639.976;1949.122;169.274;168.539;0.735;75;"-"
84096;149589.377;147639.976;1949.401;0.280;0.000;0.280;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149589.418;147639.976;1949.442;0.040;0.000;0.040;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149589.665;147639.976;1949.689;0.247;0.000;0.247;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149589.697;147639.976;1949.721;0.032;0.000;0.032;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.031;147639.976;1950.055;0.334;0.000;0.334;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.075;147639.976;1950.099;0.044;0.000;0.044;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.303;147639.976;1950.327;0.228;0.000;0.228;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.332;147639.976;1950.356;0.029;0.000;0.029;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.516;147639.976;1950.540;0.184;0.000;0.184;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.550;147639.976;1950.574;0.034;0.000;0.034;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.736;147639.976;1950.760;0.186;0.000;0.186;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149590.934;147639.976;1950.958;0.198;0.000;0.198;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.070;147639.976;1951.094;0.136;0.000;0.136;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.199;147639.976;1951.223;0.129;0.000;0.129;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.225;147639.976;1951.249;0.026;0.000;0.026;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.448;147639.976;1951.472;0.223;0.000;0.223;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.475;147639.976;1951.499;0.026;0.000;0.026;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.645;147639.976;1951.669;0.171;0.000;0.171;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.821;147639.976;1951.845;0.176;0.000;0.176;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84096;149591.980;147639.976;1952.004;0.159;0.000;0.159;75;"JavaWrapperMessage(ticks=84096, isNote=true, isMeta=false)"
84192;149761.210;147808.515;1952.695;169.229;168.539;0.690;75;"-"
84288;149930.427;147977.054;1953.373;169.217;168.539;0.678;75;"-"
84384;150099.630;148145.593;1954.037;169.204;168.539;0.665;75;"-"
84384;150099.712;148145.593;1954.119;0.081;0.000;0.081;75;"JavaWrapperMessage(ticks=84384, isNote=true, isMeta=false)"
84384;150099.998;148145.593;1954.405;0.286;0.000;0.286;75;"JavaWrapperMessage(ticks=84384, isNote=true, isMeta=false)"
84384;150100.034;148145.593;1954.441;0.037;0.000;0.037;75;"JavaWrapperMessage(ticks=84384, isNote=true, isMeta=false)"
84384;150100.216;148145.593;1954.623;0.181;0.000;0.181;75;"JavaWrapperMessage(ticks=84384, isNote=true, isMeta=false)"
84384;150100.353;148145.593;1954.760;0.138;0.000;0.138;75;"JavaWrapperMessage(ticks=84384, isNote=true, isMeta=false)"
84384;150100.377;148145.593;1954.784;0.024;0.000;0.024;75;"JavaWrapperMessage(ticks=84384, isNote=true, isMeta=false)"
84480;150269.690;148314.132;1955.558;169.313;168.539;0.774;75;"-"
84576;150438.900;148482.671;1956.229;169.210;168.539;0.671;75;"-"
84672;150608.102;148651.210;1956.892;169.202;168.539;0.663;75;"-"
84672;150608.199;148651.210;1956.989;0.097;0.000;0.097;75;"JavaWrapperMessage(ticks=84672, isNote=true, isMeta=false)"
